business_area_id,user_id,user_tna,question_id,weightage,response,doc_id
GmrHNRRC2s4lKGXPtLRB,mGEqLMloTEd9HNglG7ZwNa1npHu1,oPlBYSWd8MzgU3Mum8th,lKyfRTrXDt2lucY8Y22u,5,1,3C6ub9TXQCYCZDULslpc
DVhvy8x4RkF1e33R0LCW,NOf6XD8O9vMWKIviWqV3PanZpPk1,OvVz19gzOW7g8ely5T4B,6Bvyoxf1bNQAP9h4vgdk,5,2,3C75jNenCkxGnHOECc5o
5XJc8NmM7JP4byHGNGQ9,SdY9MsuzR2cUe8eeQfVaWW4ziq92,lq5Fyig3yCv3ePwU6ug2,ix0Z4AienURQUgKY1gdZ,5,1,3C7rJXnjaao5ZQY7rPh2
DVhvy8x4RkF1e33R0LCW,ZmaM58fwdceFEtaBrRIqd3xvgWf2,YEmSBx2bBnehEa9qe2S1,A8Nk642hffXYOKUifpMm,5,3,3CNRvbY9dei60mj3RxLH
DVhvy8x4RkF1e33R0LCW,EeObw01KtfQuyPElnKe4vfLzDa72,AY13kR1txapKs1p2Z9OR,tw3jveRoK0pn8ps7DThF,5,2,3CNkf18UpiK0z8r4bfiH
DVhvy8x4RkF1e33R0LCW,2ela8u8oxvVfVRTud7zpKZhkINc2,UKHcKhmYEo8MqgbUzuHZ,IEafiQxZ4JUY3aDbxfQp,5,3,3CTRDKbKUU79Tk9MLrAb
fgT0OfrgvOqwyNV5U9O4,YvNLTjpdzEXxvJEYYRmFcZ9rwK33,oe6E5ICxU9GIhvCO63cN,Jif6t6WplfkqrPvznt3s,5,5,3Cgo40nnwJTFDmFIFjsp
GmrHNRRC2s4lKGXPtLRB,twFqUKgns0Q1I1iszOYncvIOFLX2,gA23Ya4ZkAoUVL7vj7do,pFeOJQokmLqAw2Ixw3KB,5,2,3Cp45ZyTwupBt1qbDfcb
NiMRMd5crjCRGotyphUJ,qocvKuZO9fNQ4wblOutTvrUIeQB2,o6vNbC5j6NnsNeVDl9Yb,OyrPJHmV5TMIN3nQeeFY,5,4,3CsY9M1GFYWi9ZE1LkWP
NiMRMd5crjCRGotyphUJ,rK3SBF7hQuOoKd35N7dPxHfCHIj1,VizE7SncqxoR5ThNoV9f,CgWji7fnFqIDS3MrZUua,5,3,3CuNb0UnuXZR9XPlTHjp
5XJc8NmM7JP4byHGNGQ9,TcrJUknBgQPvUHnAKMur2HbwBjk2,IyCPepkpTqH5HusAybyK,ovpPGhbNPeDKN2Vr8ybJ,5,2,3Cwq5I3n0rIA7mtEKoa8
5XJc8NmM7JP4byHGNGQ9,DNvhV2p5n8dcpyA4vBV03oUGerH2,N7VLgdpLEyDGaXdf0taU,nFKvVpJ146i5R955I9Gw,5,2,3CyEPyRWrLN67RdhZxjM
GmrHNRRC2s4lKGXPtLRB,D62yU8urDlc8KZ8rMHc3v4a3J2M2,0HoOHgIgpNroBjyaD57D,CVRF998YuDD0cbUYJuAd,5,1,3D4pB8jNxeWIMfkeUNve
5XJc8NmM7JP4byHGNGQ9,kkvgyPxwh3YNcI2EoJTpSV1LdYg1,X14E3KozQYuhq1Vv4FXo,6901T0SL23FxB8ybMLrQ,5,4,3DAasaIMooxTzV5nkiOH
GmrHNRRC2s4lKGXPtLRB,Hy0VZoyrCgY4U6wZFJhLQ498eLg2,ErITQqFc4J0QozCMKx1z,BdvKwt21noxfrwB3pQbn,5,5,3DPMRQoq4Bj39KfoCSzf
5XJc8NmM7JP4byHGNGQ9,kbbEMpk2WOgsLXLEAsg9Fa8ksVZ2,YQqAjTVmRHh8Xkn74xAF,GUbuHjCEIT4PM5Sg6Sls,5,5,3DRneaTKGpVi1ktjRv60
GmrHNRRC2s4lKGXPtLRB,1aVGERmIAWYd4Z6GFOlM6pGTSek2,4EmCtGClMEatVJZe14Po,nKl8I14xpZY2XyzeGKhU,5,5,3DSJr7iJla763fq2zu9n
GmrHNRRC2s4lKGXPtLRB,QD49dqe6mYNAsoPYFIrNQFjzFVJ3,VWl5qH0HZtgRamkfDQQo,AWTAGFejyVZdOaxwU9HB,5,5,3DTmCJYpefMdh37q5vrD
GmrHNRRC2s4lKGXPtLRB,Lf6xoK39QqWtdBPGBKTHTXAIKEz2,6S3xBTJ6IdJdMlW4dInM,nmkQo2LftWZwTnrTO28C,5,4,3DZvvzbx77zFRRaEmO9j
DVhvy8x4RkF1e33R0LCW,iNJOBNjXB0cg0RTo9exPTGigqr52,EC2Xo8jkK7jZ71CL12qD,7xGXdCxLQ1tgksaPUVIj,5,4,3DaDFVDju2bjUmA68mDt
DVhvy8x4RkF1e33R0LCW,2rmJuiR8MsdgXf8CWaYNgrrY8Oh1,4Twn404FmNKlsk3oyhhh,Gd3mdJImFcrldGyhZWav,5,5,3DgUStuCyRRLoUPV5kQ9
NiMRMd5crjCRGotyphUJ,RHARyAohOdY0yE29ZNp8idtAltw1,Hl04sRL1dHRDRg2Hn73u,fgRM42CpjKMzl1GgWsA3,5,5,3DhKzcpHWNUMVJo0QiFG
5XJc8NmM7JP4byHGNGQ9,KHjj7Kr8GMTpjvfpwmB3yN0VHL92,veVTEfdPCx2W0tHTiYBZ,ovpPGhbNPeDKN2Vr8ybJ,5,4,3Didmw6WKrLVZVxTL5Pk
5XJc8NmM7JP4byHGNGQ9,JvbNoTgrTISE1RXgGzWS9hBwsLa2,7xOjdkVg8Mq9pCXN9Ogn,ea9dhyQLpZQ2G52ewsxQ,5,1,3Dt19KajQPmwsQF4QCxm
5XJc8NmM7JP4byHGNGQ9,ITk19LJVmPTYxpjXoOor1mX0Lpv2,XjnBXfJPMjcMWG7KIRU5,ix0Z4AienURQUgKY1gdZ,5,4,3DyNLIjgSeP08ZtbjyGC
GmrHNRRC2s4lKGXPtLRB,aUQfJjjSmpP2LQhf5HcRlEw0C8l2,CCy3YDfuQKFrhrJFfcJf,ToIW9ncPQtGXSi0xyKfs,5,1,3E7pMkIlGwaLZxG0CDgu
fgT0OfrgvOqwyNV5U9O4,6ghOovnsPeMmqEgIygSqZQ7J7Xe2,l8qQtTYOdPfrcrCHKCcK,OckNjDchYMIt6st0nqWR,5,2,3EOVwym0rmQxeqj7TCBM
5XJc8NmM7JP4byHGNGQ9,Fg0GAsNnoXR2shWY12MPQcZalYA2,v0IlK1vHLPdES2mbhkaE,GUbuHjCEIT4PM5Sg6Sls,5,5,3Eda1cQ8HO8Rvtd8FsCi
fgT0OfrgvOqwyNV5U9O4,Q4zLGGEAWhaLE444FMkQlDGjNlm1,OkMkRv1Jjsr4BoR2lIdZ,yMISmpJH9rM0Z3U8A2zb,5,4,3EekL119S5hF3ANhZUyK
DVhvy8x4RkF1e33R0LCW,l4LQR7X3XMPC4FSNh5tpkKasthc2,B6ukqS8Zmv0VnaoahCHq,tw3jveRoK0pn8ps7DThF,5,3,3Emg5wXRZ3z5cwZSvBQH
NiMRMd5crjCRGotyphUJ,5qUDyIxluKgtoJr7PD0Wv1kDWv83,Tp0QvS407ofCHcPqQwRN,tUiVO8wruB93EKQdNDAC,5,4,3FBICB0EaBY22fmGcLCF
5XJc8NmM7JP4byHGNGQ9,t2XrWAsvRCSAhr41k8yb8upgIy62,zqlWHax6xNc1S7ou0h42,GUbuHjCEIT4PM5Sg6Sls,5,1,3FIfNJG155kxkbTUvoYp
GmrHNRRC2s4lKGXPtLRB,q4u3RDhp5jekV2CvKYBQGn4vm4t1,Z4OhQAkO35D3VkLa3tEO,nKl8I14xpZY2XyzeGKhU,5,1,3FOcU887YINoBVmLkdUy
fgT0OfrgvOqwyNV5U9O4,FoZvRRSHRBTFerPUkA3Jq7Aipf62,mE4TOc165KdcnEv04gw5,vo9JGcTR5kRlmGPMQesU,5,4,3FVFOu5bin75ykATuTJE
NiMRMd5crjCRGotyphUJ,ITGHQW9319dqwPTfcCHsQw12wwC2,2P42dektTLeXkSHdIBeI,8emxYx2gBRAEvsgoNure,5,1,3FeMlo2zxXWO8qBYm4PB
GmrHNRRC2s4lKGXPtLRB,SCcHthEYteQowK3ELpsGjKHxbik2,PIkSPhoGu5zsvF8AIgj6,Myj9aPWNOj58P5NIAZeZ,5,3,3FePOMXAYeVL6DSpEGHa
fgT0OfrgvOqwyNV5U9O4,lkARqAVc1ddGyNKGf4miW8OJTig1,7exyINaCcU9hLS0r6rp4,2t1ZroWxbu4v0YjnamAf,5,5,3Feu5hjzobRGQEwEiKXK
GmrHNRRC2s4lKGXPtLRB,LK8zYJsEVLb8SZ3Eq5TCM6QDidE2,3o0vVJBDGWZo0XzQY05d,nmkQo2LftWZwTnrTO28C,5,1,3G15j3XGrbge3Evqexcc
fgT0OfrgvOqwyNV5U9O4,SjmKqpZEPLXjpUD0NebF8sTbhNT2,CxlsKTZS5yxP7nJB4eyL,2chfb5AFWI4hMJrgwFiR,5,3,3G2YbRVAc0uTVmEOaf46
GmrHNRRC2s4lKGXPtLRB,ewr4rWwjHjZJcdTSLp5pQi0UJK03,KznUmaez3VrYEkaayYWp,BdvKwt21noxfrwB3pQbn,5,4,3G6fJXHcO7beXCFZMHP7
NiMRMd5crjCRGotyphUJ,v4epBbYLm3XTErXKaoizswQk3l43,NEW9V3KCrBFoydXX5Rc8,RAlkaORuBEWfdiyKc80f,5,5,3GSjRF422MXK8NlaFC1X
NiMRMd5crjCRGotyphUJ,0yd7oeaulfg5QnB1pOGXcKI85yH2,BA1SQDlLRMUhGiCdJtzF,WSVfvhwxKvAtQ4iyMxqa,5,5,3GUmeKaingl2VVacdHVZ
NiMRMd5crjCRGotyphUJ,wI6QKLWq6BPdIKMrk2hMh0C9TK93,CVYoWQoquaxwVo9IhV0e,vLlwNjCYAjP20OM1IKL0,5,4,3GZ7Rjlyopya2hkt0CD6
NiMRMd5crjCRGotyphUJ,rVy7i214gEM5STzPLAtOhWgQUZs2,JXxxaCR5yDEKb2s7yoDK,gKCbeSUDw5hUUQz3fGmW,5,4,3GZoEVaJ7QkYlg4rG326
5XJc8NmM7JP4byHGNGQ9,qqO37uLDAocRnSeh27r6HEBYjiB3,hq4qiSbNocL8dpo0w0Lp,GUbuHjCEIT4PM5Sg6Sls,5,1,3Ge5710qxExx7AJ2dZ7h
DVhvy8x4RkF1e33R0LCW,c9vQI8kADlP4s1yojd7XcRLLLOa2,eUcGTm4dySf1lym6jpKq,yZUG9e2OWrSjWWKcXi8C,5,3,3GfIAjhXzzB2LrtSzM9B
fgT0OfrgvOqwyNV5U9O4,Jgw5GAiNmTMChgwUAECj6Nidzp53,Nmwens5HbetAklSAUfl1,bCi7K7b9RF3HFtGaGv6f,5,1,3GlndL4UdsFSjMw2tbWO
fgT0OfrgvOqwyNV5U9O4,HI4XwQXSpnejRj5LGFoxjhbBMcy1,YphsJxf0qILsiQisfaST,pOBr6IPC7WOOqIZ2fTBg,5,1,3GpO6jyMqgDJQTLv7VGU
GmrHNRRC2s4lKGXPtLRB,36KYv5UR8fTpZzm831voxbC3Xlo1,Gq0utbUHfgOGz5E6c6yH,RXt15sJaRHVX6dQEfpjW,5,2,3HHmcv6YGNCEyeM36ErS
DVhvy8x4RkF1e33R0LCW,jTVRY9RtunTIce0eqzEtbvZqInm2,ohgVzDrs1D6EvRQFCdVu,JGM2XHNQFAW2rR0asDyu,5,2,3HI7tJ8EijUTrqxwtsyO
DVhvy8x4RkF1e33R0LCW,5mzJ6MWoRFSMLDkgslXMcVkT9vH2,OrNJTkcUpCd1BlWppPU9,6Bvyoxf1bNQAP9h4vgdk,5,3,3HPn5XKBQrtB6UCRw9kU
NiMRMd5crjCRGotyphUJ,cJiBmQGfsObNWe8FOug2lkFNBtH3,VdFBXfzGC0ji0nEi0VGa,b2FgYW9rTGnjWeLopxMz,5,1,3HRpj96EEoKjJgu4Jkvh
GmrHNRRC2s4lKGXPtLRB,EREmlRpRdUQgl8JQKde21NH9Nln1,hmu3fRA8EnW6XdrN6yBz,RXt15sJaRHVX6dQEfpjW,5,4,3HUVvTOnt1rU5LmjATcB
GmrHNRRC2s4lKGXPtLRB,eawH0IxrZZZkLd6J66RkcS2UgNQ2,YtV9OXSvRn3dLkP2VlVS,pFeOJQokmLqAw2Ixw3KB,5,2,3HXSFsMeCKp73G70CPdI
GmrHNRRC2s4lKGXPtLRB,bPX9v6Z0rqScojSp08lmUxx6bN83,UbGTRdBTAGB5FJXkCo5z,aRgu6AYiRPdbp3n6p4EE,5,4,3HYL58CIxnxGI99w32Hx
GmrHNRRC2s4lKGXPtLRB,ZHywOCtD72gw66uAb3Tl02vWfUW2,ZASEacEU8jikDSA1eYTg,MvLAJuo9x2rJZiYZ33F8,5,2,3HetUuljNWqhVBYiiNQW
5XJc8NmM7JP4byHGNGQ9,doJhypykyaUO1EaUuGIc3WZK0Pl2,1DDaExXnQNICAf9tTNwo,iEPSx2FDRORW55Vtw7Ny,5,5,3HsaZDYgpZbFqrXU88kH
DVhvy8x4RkF1e33R0LCW,F0mli7pH5bSc7ZAHdqXK01h3A6M2,FZAMP8QNPGPqJPzfJBkd,taSIzndzt6InFGgK93zW,5,2,3HsyuEefcyTTnDPSeqKX
DVhvy8x4RkF1e33R0LCW,5IWS00yudVVg6iCEfXBe92A6ajA3,MPneJBZyx2HXZcHNhQ9s,yZUG9e2OWrSjWWKcXi8C,5,4,3I2SSeaqqM4uSVUS7o4I
5XJc8NmM7JP4byHGNGQ9,09CqO4mLwDWorKIKdhvdopRdqqB2,3r0qVpZT7W3rWVwsBZf2,iENN2qiTC7HBAs0sgPeF,5,1,3I4R0AMOjoBTZ4DVGsHi
fgT0OfrgvOqwyNV5U9O4,eufvsmk3xBXKMXYbiKTWjoF8l8p2,IDcjjXAEm9mb3OGtZcYa,Jif6t6WplfkqrPvznt3s,5,3,3IIqSljtzVKRQHIZ1cOf
5XJc8NmM7JP4byHGNGQ9,LGMxJSzAXSQCIiNUpVHcsIkRVNx1,m5T3r2jjNIRfv3SA00YM,lJy5tO7Bf1IjploRwmhV,5,4,3IK8DmGazJEP5iYa84WJ
GmrHNRRC2s4lKGXPtLRB,wpqtbQ6dbOapxuIoZX0gD7cB2kh2,BQoLWHSAUYfS82X5cYkl,CVRF998YuDD0cbUYJuAd,5,2,3IcARi4REc38d1ywOzDq
NiMRMd5crjCRGotyphUJ,xOSZYUh5tCg7TsNibJ71BRkWSEC2,bUzYw2ExXzKWX4FQFMOG,vLlwNjCYAjP20OM1IKL0,5,1,3Il0hymEWSHk4R0qw1Ly
DVhvy8x4RkF1e33R0LCW,ywxzWxeYlNVz8dzHDQ6uMCKDbFL2,DsSoPCk4gtC8hloW7DU2,JBqTeERbg8fDvybhrq13,5,3,3Ilirlxw4kfPOtwe5Gz6
5XJc8NmM7JP4byHGNGQ9,1kKGspdb1UhBMIfa4qZN9emTuYm1,ulN7oy4aldvT0r71zDWl,GUbuHjCEIT4PM5Sg6Sls,5,4,3IrLB0jUTyVI5tTB4alM
DVhvy8x4RkF1e33R0LCW,Jfcaz13S2pNiR7XFtd7KB0W7miv1,RP4o27S3uQSEbG7UdVYC,XGJdR1sdAhPf8AVe3WI1,5,1,3IziGaw2ILWcaftKfr13
5XJc8NmM7JP4byHGNGQ9,CU90f9TxQyMtTF4LQ3WxDuWPcux1,LljtpVNhknXfXAj3WVOw,iENN2qiTC7HBAs0sgPeF,5,4,3J3wnoFrceYx2YozbwdX
NiMRMd5crjCRGotyphUJ,5qUDyIxluKgtoJr7PD0Wv1kDWv83,Tp0QvS407ofCHcPqQwRN,8sDlvTrlVg42Iwk9uHkM,5,1,3J7B7C3R8r59PMlTBTLd
DVhvy8x4RkF1e33R0LCW,5trz9QKN90SmfzH66feRsp4ELZ93,aLzUEopjfhYUmeOIjFmA,0qZPvJTfyoxjDLrxhNUj,5,3,3JFiVHrMDgOk8w8Ygm9a
NiMRMd5crjCRGotyphUJ,EYqA6T5IekPkatFwmlkebx1GMdo2,P8AkmwdRsUVKkEuJfixg,rcPBjO5nDp7FanF2lhdj,5,2,3JFq5aDu5rROxILjtwPk
5XJc8NmM7JP4byHGNGQ9,mNjQEuXtRBPN34tbi5Sv4j9Ijts2,WlEq3P6P2IT2m6eUHh4h,mYz0Mqyteqs1BmsKugKB,5,1,3JINHIixMfnNfGUEHVVI
fgT0OfrgvOqwyNV5U9O4,N1s74PA0rbcgZOvM7eq160gZDM92,7IbeBYiHkfXRcW4Hw7At,TWy9oR3sJLPKB0et72UB,5,2,3JJBc23iO8muVtNTKy1u
5XJc8NmM7JP4byHGNGQ9,adykZlU18pbHGXkvat15Eve4Mc32,GF83vjKp3AHAI9E3kAt2,BxHSuB2c3ZbxttqYLJHm,5,5,3JSIGp6ZRASMJ2F4wk7Y
GmrHNRRC2s4lKGXPtLRB,S0QaAK5g5CZMxax3jgdCcBbCZSk1,C2kVZbTlqHs0TcLhiLB0,HhhjBdKEI0AcPxJRzBXm,5,3,3JW1QgY6WFh9XTy2jWgZ
NiMRMd5crjCRGotyphUJ,tjpjRJFPIwOka7N8oV9O44xaMRg1,5NmTQ1m9c7mR4JWYBfom,DSM6CfnfVfqog6tNjt7J,5,1,3KGwPbT6VhzoUKuH1A44
NiMRMd5crjCRGotyphUJ,OnR2s0ihnVW9DNRnP3r1ZZS4H3G2,pOLh3uoKnGXB7sEA4tgV,cDhxog12qzWT5q1wcxeo,5,1,3KIuJhMK1mlSlq7DikaW
NiMRMd5crjCRGotyphUJ,wyvOQZkV6Jep7ZWDdjDjZQXiqwU2,rhZ3Xjf14hg6mDskOK6q,dSgbdcw7HjttqAD2XlSM,5,2,3KKgMTqy89Zj1YB4Rh34
fgT0OfrgvOqwyNV5U9O4,y2XzhbdGCwTl6zRmnGiWvL5H9LO2,gt9BdrCWcFnkjyMTcCFz,RXpLEZilEq3f7pn7E7Zl,5,4,3KQ9pC9ulHOIXXU1yGpF
fgT0OfrgvOqwyNV5U9O4,S0QaAK5g5CZMxax3jgdCcBbCZSk1,GrlzHnmDQKrHVksGzaL7,L2z3AMplW1zAm6umALwi,5,4,3KRcE49spYJ5KTSekE9k
GmrHNRRC2s4lKGXPtLRB,A5vyPKAGLdajt7Z2G9tUafvChxV2,IT9A0Clbkz4PZvZ13MeO,cYgae91dIrh9D8VyQ4gL,5,1,3KUQISglk6bPoQUNZ31R
GmrHNRRC2s4lKGXPtLRB,LO7HLms9AuclQdFawTugVbOUum02,2JoSPMKMMdgVxwRl7QBu,iy81u6665TVEZYxc38z4,5,1,3KZoJtEICDp67P5E2A3b
5XJc8NmM7JP4byHGNGQ9,FO18KcfpSreQno2fpeEPEQvJK792,dCQNjrdXz70clAcgn6o5,7DsAg4E3f6SJFNhAkdiI,5,1,3KbJOXVV9QQnGxQ2UZs5
GmrHNRRC2s4lKGXPtLRB,ukbZvYwUVfgKb8JtkPwX0QDWlp73,ghAIHCcgYTwlwbMHtNmL,MvLAJuo9x2rJZiYZ33F8,5,1,3Kny7pZaraoVaMHotw9G
NiMRMd5crjCRGotyphUJ,cVGNoPzzwhgH4zCn9QFAZb1doOl2,FgfQTNaruPNnXKOYBv13,cDhxog12qzWT5q1wcxeo,5,2,3KomCAnoRDNLKy1qxDxA
NiMRMd5crjCRGotyphUJ,UsC8VLTFsjRNXNKvXnXPJZnDq1u2,XSg1hZ4rdwCXJLbkLcxZ,k4kNum3Zpm3dQKhLD70i,5,1,3KpfIkzyWjqQhIRI0UT4
NiMRMd5crjCRGotyphUJ,W7QJ4HWLyhffbdw3juKGKdYRhcD3,WGpPnOFkwIwD5O1wOkdd,JMKvUOW6zVU9YFbsjNhK,5,2,3KrlKpaMLLWh4kbUwbIY
NiMRMd5crjCRGotyphUJ,SwmwiFYCAFWd1o80ZrM0k5VkLYP2,ZxqLCnHzxDnCJlhFKrnu,JMKvUOW6zVU9YFbsjNhK,5,2,3Ksq2u6CZ5BxYaaR6l8B
fgT0OfrgvOqwyNV5U9O4,lkARqAVc1ddGyNKGf4miW8OJTig1,7exyINaCcU9hLS0r6rp4,3lnh0y3acMtuToCYj6gK,5,2,3KtnphNQWwmfxp7a01zT
NiMRMd5crjCRGotyphUJ,Rxxfp1bp6Vh1yFxYs4tbfPjpyau1,eGJUxnHom91UlgfcVlfK,daUDU8JbcTbEbMrdY5ob,5,2,3Kv444athtSJT1Kly3NQ
fgT0OfrgvOqwyNV5U9O4,PLyC2RnEF4aPJvlRKHRFJH0gr2F2,jZyJftoaTE2MACXXgFcs,KSXrqEVm4gnQbcRou2cM,5,2,3L8hlYEwVJF7tj6P2815
5XJc8NmM7JP4byHGNGQ9,Hy0VZoyrCgY4U6wZFJhLQ498eLg2,fQvslfX5mVqkiQ0Qfwap,UeMM115jpbX5PAghrQ2l,5,2,3L9jSoMwYOMmEIKfkkVj
DVhvy8x4RkF1e33R0LCW,DpOHVQDyuqOFwV1hpP87yKMAfhc2,CbyyuUfTsk6LBv5oGGix,0d3J1fAK1tHCTQXaEZcj,5,2,3LBkXbwfEOBSGXxNAtcE
fgT0OfrgvOqwyNV5U9O4,whnRkM6bKygMgUTeNmvvmH56YJn2,7doMe5182fgHM1AWQqp5,dJLQFqRE7LEP58dmC0kg,5,5,3LEKE4HYvygCKZvAlZsr
fgT0OfrgvOqwyNV5U9O4,SkBg5f6jbPTlMMBRbCeEe4jpZqj2,a0lEBNMXK4iAY6pmNeq0,Y1aoy9CzMzdeEYQUZvoT,5,1,3LTxd29xh3w1rFufnJJP
NiMRMd5crjCRGotyphUJ,82wHtw7RZsXkZBCXdlH92NoSKwf1,6uqFXgSGs2nU1JDzMZQo,RSjbocSeDnKZ5rAAxSVs,5,5,3LWeTZjInSorkwnWWZC8
DVhvy8x4RkF1e33R0LCW,gC1uMpWo1vT7N4AOxI8V30uOspz2,SGsPS8TMu90O4tTCNJuk,oWfI3dGonpVP3KXEc6Fc,5,3,3LjGQ2ylJiNz7ZwEJty2
NiMRMd5crjCRGotyphUJ,D7mM3h1hPyXnjotQf93TgRLl6sC2,naiDHBiLF0dvRl4pltK9,55Us5H2Qi0kZGyhHdl5V,5,5,3LlY7yEkYnlg2cm1kkSB
fgT0OfrgvOqwyNV5U9O4,ynEdC8sBcMVz6aaiF9MsIA75adJ3,d2Titpf85Q8eJ8IqawJz,MydRXROSwxiXSnzhRlBi,5,4,3LncqYXKY45UAGL8se6l
GmrHNRRC2s4lKGXPtLRB,7L5P4waDCTTBHVLL2NoJh0i4HO12,8ckFBMKlXekNKcMNRekh,CVRF998YuDD0cbUYJuAd,5,2,3LobB9BRhiEyPBSo8ZO6
5XJc8NmM7JP4byHGNGQ9,A5vyPKAGLdajt7Z2G9tUafvChxV2,wH8QFT1fN13othtfF2Yv,FC12z9Qpvu6s7KO5fCSz,5,4,3LpT97b9I2uo0Nyre6DE
DVhvy8x4RkF1e33R0LCW,R0006CRS84cgTvS9TegQRdpgOU12,Y9NtcHFez6yoTjMixUOa,kAxyQ6eTobgURGytWVPh,5,3,3LwwtgHT7DjlCQ9ACnMN
NiMRMd5crjCRGotyphUJ,UcuYE09aCTRo1EqToQGE6BJbmbW2,IPfJxuyuSCRp9jWB6bxs,2TsfNsoWCir54jVXYerq,5,3,3M2qdVj9CjpKdCBPQdhF
GmrHNRRC2s4lKGXPtLRB,lgQ1cwM93eOJ4ZUr7FgqIl6pNOh2,9lIGGW9ERoxGVaTgahBD,nKl8I14xpZY2XyzeGKhU,5,3,3MK8U6XbHFwqXcsLqF2B
NiMRMd5crjCRGotyphUJ,pLw9KLvw0RYzYLyCoAzMi2Clj7n1,ismqcAcwmIpYJTooM8w3,ZTE5zH0tk14NvcjRTPrz,5,1,3MRTLWr1evbGmpXNZD0A
DVhvy8x4RkF1e33R0LCW,X2exTzLumqVuT316aVNWfflY5vz2,cAl6RQfrWCvvbXAT07iJ,5qzYTpUjoAQfjBZ8okq8,5,5,3Ma0NshF9gRJf0ARl1ZH
NiMRMd5crjCRGotyphUJ,ITGHQW9319dqwPTfcCHsQw12wwC2,2P42dektTLeXkSHdIBeI,k4kNum3Zpm3dQKhLD70i,5,4,3Mb2xcuqQVugsztCHpEH
NiMRMd5crjCRGotyphUJ,CBMpNJn6l1aESFrgUYyoOa4bS3T2,KcnK2B3iroF8TQXeSHKl,rKcZdIk1WoDqB5zWWZwl,5,1,3Mtc5EWQwxDDLcj0cwSC
DVhvy8x4RkF1e33R0LCW,7VfOxq5ph1SpCBibDsC20iF9oGd2,Hcr80bbxhXtRQEKn3T6h,PyR5YNBqOZiDLErR9iS5,5,4,3My1VsrDlnrqg5cP0p0m
DVhvy8x4RkF1e33R0LCW,o0g5e5ZJFLbKg1UNtnmqlqxJxem1,RYgTj5rAhXKEtkI72QZU,F6uYbv01RK5gB5bxhF8d,5,1,3N7fmRxSH2640nwjgbYl
GmrHNRRC2s4lKGXPtLRB,mKZL1LsUnlSSKnW9LZApt1Uu6nZ2,djEKb0fWKlX4EHhRFqZT,BdvKwt21noxfrwB3pQbn,5,3,3NROdDkArOY0gMky4ILy
GmrHNRRC2s4lKGXPtLRB,ONLfXkEnasPbxP5fUMgQkFo308o2,XljM1l0ET26mh2QPP5g6,iOOEns5x20S13IEk3WEP,5,5,3NWiRE4JlWm9wlAm1pIi
5XJc8NmM7JP4byHGNGQ9,tKKJd16xLvTKrsm16jCZTL4Z2H02,cA75gBEJllZj8jAkbsVM,6901T0SL23FxB8ybMLrQ,5,4,3NYveBDD2ojzf9gKzVGD
GmrHNRRC2s4lKGXPtLRB,HTqaahP3DKTR96LSoWB6RV8e74D2,haZEAaruaslJjxtuWQt7,RzRX8Fd2y3tIkypd4TFU,5,4,3O9I0Qpb0H5HvDQZUQDF
NiMRMd5crjCRGotyphUJ,zSa3ZsxHPHbSTl2iZ7PRymT2AJI3,1YQ3ixAy6rWtXAOKoRpx,vLlwNjCYAjP20OM1IKL0,5,3,3OOFSXw18Vt38uWMdyRo
fgT0OfrgvOqwyNV5U9O4,UrJ3D4e1D1UMU7N42ylkaOf0H6v1,FlnE3XyD163O5SXCvmLl,lBOppPraWt1sFvFGNBxP,5,4,3OPqTi2hM2Spf4zex1nZ
DVhvy8x4RkF1e33R0LCW,IaxaweshoWPiazwQpJSvjNxZ08O2,ck0yl0y7ZDn0GwI0w3Nl,QIRwlddIWUfsn0gx7bQr,5,1,3OScBRjlxVqivK6x4J3D
GmrHNRRC2s4lKGXPtLRB,4Uh06RXuVPOvzm8DFeYdc0HoFJh1,w2ECPjB7RgyAg28F6peT,2CVGopm8u7n7rRAUdGXr,5,5,3OdOBFzmeItnqsia1duz
5XJc8NmM7JP4byHGNGQ9,VN28nuCIdCcXWPxYCsact0Tb5x73,p5aDqTw2Er3dIW1hFPEd,iEPSx2FDRORW55Vtw7Ny,5,1,3OgNJlxZKBZJkCzk0IGx
DVhvy8x4RkF1e33R0LCW,SzeNq1ymYwfaFfeBpXDsueyMh202,z4sfRFCuqggANRPG3AzI,d3SBYmRLA5JG1DOfJK7n,5,2,3OptYdZB3ghbEBY21p5n
DVhvy8x4RkF1e33R0LCW,OnR2s0ihnVW9DNRnP3r1ZZS4H3G2,2HcM93hAB9dKRDePUDRM,GNZjRwLsqSlTpzc3o58B,5,5,3OtMr4gBXiIkjYDDqLBl
NiMRMd5crjCRGotyphUJ,FPQLSbi0MlcS0YPBpdn2CGKAKIO2,KT6pdidIODpjc9Sy5wOM,wArsNCTy28KJG04uPEXr,5,3,3P0d9fyz17fUfffd6shJ
NiMRMd5crjCRGotyphUJ,HMBOdnExCNcnC3yyolvTHK5xDXr2,7ZhUT6YmBJLPAV9bt5ob,ArdAucChR8EzLjADmfkS,5,2,3P2p0ak0VXJQizoirfpa
DVhvy8x4RkF1e33R0LCW,2oUIZ3Y3v2TQcV2gLGQUNUGISE82,PUqZYiXIZmMMWNLH2MYe,Kay1M1FvwSlfgs4G74xH,5,2,3P6gh17bdszaLPLre6Mz
